Time,Date,Sender_account,Receiver_account,Amount,Payment_currency,Received_currency,Sender_bank_location,Receiver_bank_location,Payment_type,Is_laundering,Laundering_type
08:38:57,2022-10-09,3939496494,6178913897,136.02,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
08:38:58,2022-10-09,9757832519,1169849953,30102.3,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
08:38:58,2022-10-09,1037646963,5792085271,6639.4,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:38:58,2022-10-09,6510565170,4716443761,14755.18,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
08:38:59,2022-10-09,2799459463,824992081,3212.1,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:39:00,2022-10-09,245972472,8711402279,28857.49,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:39:03,2022-10-09,7016996253,1359486323,4307.41,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:39:08,2022-10-09,7198712743,999543012,139.42,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
08:39:10,2022-10-09,3206452805,6825423980,590.77,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:39:10,2022-10-09,622864503,494289600,479.09,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:39:13,2022-10-09,5376930964,4063749322,11883.26,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:39:14,2022-10-09,5871692387,8305351986,9506.18,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:39:14,2022-10-09,790723638,5085173059,9758.68,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:39:17,2022-10-09,1907571999,2264166248,4922.48,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
08:39:17,2022-10-09,4489953520,3920651562,10831.55,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:39:17,2022-10-09,3703100258,2225924818,8980.28,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:39:29,2022-10-09,9528925785,5298875672,12867.08,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:39:30,2022-10-09,5438209656,6510119716,3973.38,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:39:31,2022-10-09,3105440237,8106322071,34083.94,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Fan_Out
08:39:31,2022-10-09,149640976,5788375418,2229.1,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:39:33,2022-10-09,1887151973,6504500909,1069.48,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:39:35,2022-10-09,9519059015,6688978712,22507.7,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:39:39,2022-10-09,593021726,6772323772,10371.97,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:39:40,2022-10-09,6984051591,1533601707,12127.44,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
08:39:41,2022-10-09,22513864,6223688307,5539.01,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:39:51,2022-10-09,2747400838,5644677495,2202.79,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:39:51,2022-10-09,1882321672,5748154530,12649.07,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:39:54,2022-10-09,7523047202,7099141711,6264.39,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:39:55,2022-10-09,2292216877,4304585899,7013.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:39:55,2022-10-09,1437721047,2112161192,11110.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:39:57,2022-10-09,3801046275,3516135376,34206.09,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:39:58,2022-10-09,2045618518,5286595982,437.12,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:40:00,2022-10-09,8600858024,1007869400,7582.63,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:40:01,2022-10-09,3222840880,8723479480,7213.08,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:40:02,2022-10-09,7841445194,6560729012,5011.34,US dollar,UK pounds,USA,UK,Cross-border,0,Normal_Fan_Out
08:40:03,2022-10-09,835689379,8768978863,12415.89,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:40:04,2022-10-09,7954352634,5898742877,9522.95,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
08:40:08,2022-10-09,9045243923,9588194172,208.61,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:40:08,2022-10-09,7841445194,8916275306,8917.18,US dollar,UK pounds,USA,UK,Cross-border,0,Normal_Fan_Out
08:40:09,2022-10-09,9870400013,789921831,3055.32,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:40:10,2022-10-09,8156879059,5550040348,1453.84,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:40:14,2022-10-09,2707963887,9918252900,4704.94,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:40:16,2022-10-09,5536806270,6487740554,1274.0,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:40:17,2022-10-09,6575112462,7344641256,6981.59,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:40:22,2022-10-09,7220985789,3266580283,15396.46,Dirham,UK pounds,UAE,UK,Cross-border,0,Normal_Plus_Mutual
08:40:23,2022-10-09,595917211,5794041401,16109.21,Naira,UK pounds,Nigeria,UK,Cross-border,0,Normal_Fan_In
08:40:23,2022-10-09,598685862,6086421020,21015.88,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:40:24,2022-10-09,5921583172,4774551127,5565.34,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:40:27,2022-10-09,7978364483,3924911837,4914.29,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
08:40:31,2022-10-09,6150483589,2513603754,4533.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:40:34,2022-10-09,6190792098,6265648497,7947.22,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:40:35,2022-10-09,789970919,2699064162,2216.33,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:40:38,2022-10-09,9392223612,5748154530,7836.4,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:40:38,2022-10-09,7129173468,8354601850,2106.66,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:40:39,2022-10-09,8564946439,6764475429,22802.19,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:40:40,2022-10-09,9187235128,7608450756,2725.06,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:40:40,2022-10-09,5198002396,3188589711,738.82,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:40:44,2022-10-09,7839267225,2931410483,3119.37,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:40:51,2022-10-09,9757832519,1518289333,7014.77,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_Fan_Out
08:40:54,2022-10-09,2002141505,2439706215,12647.51,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:40:58,2022-10-09,7738857514,2479032564,84.16,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
08:40:58,2022-10-09,8475251599,798765068,7297.67,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:40:59,2022-10-09,9519059015,1102788497,4731.25,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_Out
08:40:59,2022-10-09,9966908580,8480429768,11317.85,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Fan_In
08:40:59,2022-10-09,6442106041,8540805412,64976.59,Moroccan dirham,UK pounds,Morocco,UK,Cross-border,0,Normal_Plus_Mutual
08:41:01,2022-10-09,6794460000,8143073490,5603.8,Naira,UK pounds,Nigeria,UK,Cross-border,0,Normal_Small_Fan_Out
08:41:02,2022-10-09,7092971860,7157533871,23881.9,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
08:41:03,2022-10-09,461573471,9765250693,6464.33,UK pounds,Albanian lek,UK,Albania,Cross-border,0,Normal_Fan_Out
08:41:03,2022-10-09,7658664999,3687267058,9009.81,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:41:03,2022-10-09,6674744922,5460360634,16514.71,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
08:41:06,2022-10-09,4623620129,7170273573,170.15,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
08:41:11,2022-10-09,6614213879,3723377899,6483.59,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:41:12,2022-10-09,9528925785,6692380280,14260.79,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:41:15,2022-10-09,2060989738,3222680765,4819.24,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:41:19,2022-10-09,7900125583,9775373940,1095.6,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
08:41:22,2022-10-09,7330472741,92308227,992.4,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:41:26,2022-10-09,8411678470,3737860098,254.21,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
08:41:26,2022-10-09,5229741096,920102610,1329.14,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:41:27,2022-10-09,114505488,8282629454,13363.85,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:41:30,2022-10-09,2765028861,4805771705,978.75,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:41:31,2022-10-09,4960542211,8523230801,9384.56,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:41:31,2022-10-09,7658664999,6022385433,11123.18,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
08:41:32,2022-10-09,5057505935,4063749322,14961.42,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Fan_In
08:41:32,2022-10-09,3117792558,267839288,6721.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
08:41:34,2022-10-09,7886198706,4063749322,26517.94,Mexican Peso,UK pounds,Mexico,UK,Cross-border,0,Normal_Fan_In
08:41:34,2022-10-09,8694532419,6335527318,15003.9,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:41:37,2022-10-09,6984051591,5064534423,5396.06,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:41:38,2022-10-09,6840986791,9703013424,5593.16,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:41:39,2022-10-09,9669018057,765534940,6398.5,UK pounds,Mexican Peso,UK,Mexico,Cross-border,0,Normal_Fan_Out
08:41:40,2022-10-09,9712777488,3214297191,4511.63,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Fan_Out
08:41:42,2022-10-09,3589216235,815940766,1343.22,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:41:44,2022-10-09,6390437806,9798564929,9552.02,Euro,UK pounds,Germany,UK,Cross-border,0,Normal_Fan_In
08:41:45,2022-10-09,1696117094,1559362752,4892.17,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:41:54,2022-10-09,8705215411,6972559734,359.6,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
08:42:00,2022-10-09,22513864,1600473547,16523.66,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:42:03,2022-10-09,2728498567,2805432469,1240.79,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:42:05,2022-10-09,8802691440,4870862310,7018.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:42:09,2022-10-09,9488576075,1402935656,7064.34,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:42:12,2022-10-09,2178312583,8199855103,9473.57,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:42:17,2022-10-09,7515507252,6018787951,10706.09,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:42:22,2022-10-09,9953013714,305696362,9491.01,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Small_Fan_Out
08:42:27,2022-10-09,7452462187,1774320171,5971.59,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:42:28,2022-10-09,7406151965,1056587860,346.97,UK pounds,Euro,UK,Austria,Cross-border,0,Normal_Small_Fan_Out
08:42:28,2022-10-09,9678892558,4774551127,15187.13,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:42:29,2022-10-09,2165027714,7054642799,3101.03,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:42:30,2022-10-09,8564946439,7595001729,5108.66,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
08:42:32,2022-10-09,6117416077,5203273821,111.76,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
08:42:32,2022-10-09,6639500738,6510565170,11379.63,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
08:42:38,2022-10-09,709608814,3914617900,26571.37,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:42:40,2022-10-09,6678282692,8723479480,5042.76,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:42:41,2022-10-09,9712777488,9845005617,4565.01,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_Out
08:42:42,2022-10-09,9068491217,1774320171,4865.1,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:42:44,2022-10-09,9460863511,3723377899,22829.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:42:44,2022-10-09,5872770332,1823731485,14745.91,UK pounds,Naira,UK,Nigeria,Cross-border,0,Normal_Small_Fan_Out
08:42:45,2022-10-09,1797065536,6260415336,521.85,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:42:49,2022-10-09,4328618530,9303084267,19936.51,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:42:53,2022-10-09,7043340559,8694532419,13186.99,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:42:59,2022-10-09,7978364483,8939572127,12160.6,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:43:00,2022-10-09,9712777488,9845005617,4625.02,UK pounds,Dirham,UK,UAE,Cross-border,0,Normal_Fan_Out
08:43:00,2022-10-09,7658664999,1723028818,7363.5,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:43:03,2022-10-09,188170987,283280424,6001.82,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:43:15,2022-10-09,5722076649,261650813,2336.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:43:15,2022-10-09,5311089132,6732671199,480.63,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:43:18,2022-10-09,9387517617,2225924818,6540.64,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:43:20,2022-10-09,2014744200,1334042349,4112.81,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:43:21,2022-10-09,4022865595,5748154530,14134.74,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:43:27,2022-10-09,2142781311,4304585899,5377.75,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:43:27,2022-10-09,6978914179,215297321,828.14,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:43:28,2022-10-09,6984051591,4515014565,10391.13,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:43:29,2022-10-09,4238806901,2196232064,288.56,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
08:43:36,2022-10-09,8640387955,798765068,8423.6,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:43:44,2022-10-09,6319938822,1559362752,9710.99,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:43:47,2022-10-09,3024986693,6086421020,8888.85,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:43:48,2022-10-09,3470120575,3088803791,90.73,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
08:43:48,2022-10-09,531041847,6838910624,10231.7,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
08:43:49,2022-10-09,7841445194,8770609414,6098.31,US dollar,UK pounds,USA,UK,Cross-border,0,Normal_Fan_Out
08:43:51,2022-10-09,5659307753,5344469283,8028.8,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:43:52,2022-10-09,7555423378,4088852343,1370.38,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:43:54,2022-10-09,5563263428,7600274353,3406.3,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:43:57,2022-10-09,1504939866,7276826037,6353.38,Yen,UK pounds,Japan,UK,Cross-border,0,Normal_Fan_Out
08:43:58,2022-10-09,7404356278,8273972820,2516.35,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
08:43:59,2022-10-09,9225978050,3020423962,6134.41,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:44:04,2022-10-09,38988477,1061581498,54277.59,UK pounds,Turkish lira,UK,Turkey,Cross-border,0,Normal_single_large
08:44:05,2022-10-09,9878578668,2594513277,3603.47,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Periodical
08:44:06,2022-10-09,1504939866,3735950183,10933.69,Yen,UK pounds,Japan,UK,Cross-border,0,Normal_Fan_Out
08:44:08,2022-10-09,5119210591,1697732993,32870.47,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Mutual
08:44:14,2022-10-09,7644651485,6567317333,4969.33,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:44:15,2022-10-09,9257118077,4103698547,95.1,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
08:44:19,2022-10-09,6190792098,544046397,6237.95,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:44:19,2022-10-09,5756806870,6075105143,7625.53,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:44:21,2022-10-09,5057505935,4063749322,15020.32,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Fan_In
08:44:33,2022-10-09,2187773138,8353228494,5727.54,Indian rupee,UK pounds,India,UK,Cross-border,0,Normal_Fan_In
08:44:35,2022-10-09,9712777488,3214297191,4482.99,UK pounds,Euro,UK,Italy,Cross-border,0,Normal_Fan_Out
08:44:36,2022-10-09,4551379463,1065695621,38814.74,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:44:39,2022-10-09,4965369447,5453617653,2491.84,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:44:42,2022-10-09,8542774962,1774320171,34810.13,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:44:45,2022-10-09,6580710794,8436489906,287.72,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:44:45,2022-10-09,8802691440,4870862310,7147.23,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:44:46,2022-10-09,7527863128,343151666,675.68,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:44:48,2022-10-09,1609027797,3957644261,622.48,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:44:50,2022-10-09,1330056933,1833066340,12038.38,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:44:51,2022-10-09,3280862973,9798564929,8199.47,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:44:51,2022-10-09,425596214,9452532595,2646.03,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:44:52,2022-10-09,2782145599,1559362752,12864.71,Mexican Peso,UK pounds,Mexico,UK,Cross-border,0,Normal_Fan_In
08:44:53,2022-10-09,432088669,2681480973,7986.52,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_Out
08:44:56,2022-10-09,3283834928,7222888355,27993.88,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:45:05,2022-10-09,2203595646,2792478278,27357.85,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:45:05,2022-10-09,9757832519,9043891802,5681.87,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
08:45:05,2022-10-09,16497680,7547943103,5000.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:45:07,2022-10-09,9769823083,5085173059,7593.04,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:45:09,2022-10-09,3105440237,9949336655,14613.77,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
08:45:09,2022-10-09,6984051591,6084028028,11125.3,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_Out
08:45:10,2022-10-09,4316638505,3861928907,4420.21,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:45:10,2022-10-09,4017425898,6096620820,9364.89,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:45:17,2022-10-09,9004239799,7739516492,3578.66,Turkish lira,UK pounds,Turkey,UK,Cross-border,0,Normal_Small_Fan_Out
08:45:20,2022-10-09,216236909,4511411196,71.31,UK pounds,UK pounds,UK,UK,Cash Withdrawal,0,Normal_Cash_Withdrawal
08:45:21,2022-10-09,5057505935,4063749322,15014.23,Euro,UK pounds,Italy,UK,Cross-border,0,Normal_Fan_In
08:45:24,2022-10-09,2338617148,8420570172,2266.91,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:45:26,2022-10-09,2770182527,4992939913,13771.75,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:45:32,2022-10-09,1828871003,2014950370,736.31,UK pounds,US dollar,UK,USA,Cross-border,0,Normal_Small_Fan_Out
08:45:33,2022-10-09,3999857843,525652619,758.75,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:45:34,2022-10-09,6992575134,5417098758,8390.51,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:45:34,2022-10-09,6319938822,1559362752,9689.1,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Fan_In
08:45:39,2022-10-09,2941193087,4837582965,478.17,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:45:41,2022-10-09,7445602556,4110645834,7379.69,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:45:41,2022-10-09,8982886711,9226382415,1269.0,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Group
08:45:47,2022-10-09,1559173194,8387074455,8498.51,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:45:48,2022-10-09,7040511729,8400008259,57531.48,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:45:48,2022-10-09,1882321672,5748154530,12689.36,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
08:45:49,2022-10-09,1154272532,240500860,295.98,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:46:04,2022-10-09,4904268603,3519006611,5102.28,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:46:10,2022-10-09,3999974293,7537635406,2189.6,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:46:11,2022-10-09,387226223,6229243215,16439.68,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:46:12,2022-10-09,4005791715,5139838087,691.18,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Small_Fan_Out
08:46:16,2022-10-09,6984051591,7812927200,5867.5,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:46:16,2022-10-09,3732683532,509116686,11008.69,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Group
08:46:17,2022-10-09,376736970,7092971860,1707.21,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Group
08:46:18,2022-10-09,2946109680,760586963,3914.69,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:46:19,2022-10-09,5914919390,5251195293,7263.02,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:46:21,2022-10-09,8661825378,278182298,4477.64,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:46:23,2022-10-09,7493910752,9844589725,8703.7,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:46:25,2022-10-09,5898603282,4985465816,2064.85,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Small_Fan_Out
08:46:30,2022-10-09,1223808565,3884276553,2719.51,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Small_Fan_Out
08:46:31,2022-10-09,8202539172,1835572576,2691.59,UK pounds,UK pounds,UK,UK,ACH,0,Normal_Periodical
08:46:31,2022-10-09,7456816704,4004626059,4144.12,UK pounds,Euro,UK,Netherlands,Cross-border,0,Normal_Small_Fan_Out
08:46:37,2022-10-09,7978364483,6969881250,6798.75,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:46:38,2022-10-09,6019989915,9923629291,4103.62,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:46:39,2022-10-09,510435236,6490901196,14122.63,Albanian lek,UK pounds,Albania,UK,Cross-border,0,Normal_Fan_Out
08:46:40,2022-10-09,6838010354,9979203419,1936.41,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Small_Fan_Out
08:46:40,2022-10-09,6420661523,1215740475,2399.4,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Group
08:46:42,2022-10-09,4739358651,6229243215,16525.91,UK pounds,UK pounds,UK,UK,Credit card,0,Normal_Fan_In
08:46:52,2022-10-09,6587765854,250476522,6521.49,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_Out
08:46:53,2022-10-09,6112287308,3723377899,5244.5,Mexican Peso,UK pounds,Mexico,UK,Cross-border,0,Normal_Fan_In
08:46:54,2022-10-09,8897837693,5748154530,17495.76,UK pounds,UK pounds,UK,UK,Debit card,0,Normal_Fan_In
08:46:55,2022-10-09,8777148870,5748154530,10699.19,UK pounds,UK pounds,UK,UK,Cheque,0,Normal_Fan_In
